Trade Date,Settle
1960-08-24,1.875283
1960-08-25,1.875399
1960-08-26,1.875399
1960-08-27,1.875167
1960-08-29,1.875399
1960-08-30,1.875399
1960-08-31,1.875515
1960-09-01,1.875283
1960-09-02,1.875399
1960-09-03,1.875515
1960-09-05,1.875515
1960-09-06,1.875515
1960-09-07,1.875515
1960-09-08,1.875283
1960-09-09,1.875515
1960-09-10,1.875515
1960-09-12,1.875631
1960-09-13,1.875515
1960-09-14,1.875399
1960-09-15,1.875515
1960-09-16,1.875515
1960-09-19,1.877025
1960-09-20,1.878771
1960-09-21,1.880053
1960-09-22,1.879936
1960-09-23,1.87947
1960-09-24,1.879586
1960-09-26,1.879936
1960-09-27,1.87947
1960-09-28,1.879353
1960-09-29,1.87947
1960-09-30,1.87947
1960-10-01,1.879586
1960-10-03,1.879703
1960-10-04,1.879571
1960-10-05,1.879656
1960-10-06,1.879664
1960-10-07,1.879897
1960-10-08,1.88013
1960-10-10,1.881297
1960-10-11,1.881297
1960-10-12,1.882448
1960-10-13,1.882331
1960-10-14,1.882573
1960-10-17,1.884211
1960-10-18,1.885031
1960-10-19,1.885039
1960-10-20,1.886103
1960-10-21,1.886699
1960-10-22,1.886581
1960-10-24,1.888344
1960-10-25,1.888109
1960-10-26,1.888109
1960-10-27,1.887882
1960-10-28,1.887882
1960-10-29,1.888
1960-10-31,1.888235
1960-11-01,1.888
1960-11-02,1.888235
1960-11-03,1.888235
1960-11-04,1.888235
1960-11-05,1.888353
1960-11-07,1.888353
1960-11-08,1.888353
1960-11-09,1.888941
1960-11-10,1.88953
1960-11-11,1.889177
1960-11-12,1.889294
1960-11-14,1.889883
1960-11-15,1.889412
1960-11-17,1.889412
1960-11-18,1.889648
1960-11-21,1.88953
1960-11-22,1.889766
1960-11-23,1.88953
1960-11-24,1.889648
1960-11-25,1.889648
1960-11-26,1.889412
1960-11-28,1.889412
1960-11-29,1.88953
1960-11-30,1.88953
1960-12-01,1.889766
1960-12-02,1.889766
1960-12-03,1.889412
1960-12-05,1.88953
1960-12-06,1.889412
1960-12-07,1.889294
1960-12-08,1.889412
1960-12-09,1.889294
1960-12-10,1.889412
1960-12-12,1.889059
1960-12-13,1.888706
