date,k1_variance,k1_lengthscale,k2_variance,k2_lengthscale,kC_likelihood_variance,kC_changepoint_location,kC_steepness
2016-02-01,1.6017013466108407,0.0968244438360585,0.8218785905138375,0.09671192085748123,1.6418596483059022e-06,6662.983771789425,41.08946474851421
2016-02-02,1.9154218339605844,0.09869382826706896,0.7919146978153245,0.09847429293787457,4.339753847299861e-06,6662.961518104014,22.945275364586234
2016-02-03,2.6141942385906027,1.1274855965862716,0.8006317828116899,0.0965557176045525,2.493145493042153e-06,6662.909506807432,16.9801747263414
2016-02-04,0.5936087450652565,0.5153546158266499,1.3749900269370987,0.5266669494462992,5.1081926918124955e-06,6670.376075595103,4.384382193685111
2016-02-05,0.6073490106442675,0.475747124827833,1.281409872640949,0.0006001426894893135,5.50183569907192e-06,6670.035338274016,28.785922669935502
2016-02-08,0.5700804463096261,0.008204670242249,3.8760156001461104,0.8498434623404312,1.5542859649874734e-05,6681.005529130945,40.342554479648925
2016-02-09,0.5757618683806173,0.0044190156007051845,2.9135440936836434,0.6068548655122916,3.1237774959692465e-06,6680.998455200907,42.827793233092734
2016-02-10,0.5780609559296465,0.03193676040841011,2.44162834668088,0.5662093057051422,5.969782298266032e-06,6680.99732930504,50.74759483319067
2016-02-11,0.5652647147965985,0.28963078273919063,2.1321714073054605,0.37594753194151415,0.0019497640876976262,6680.993910243303,28.532574773729447
2016-02-12,0.2948730404280441,0.10234520772905248,1.6114882397007546,0.10229137358571923,0.27835594942617914,6681.001799059268,14.369492292695842
2016-02-15,0.2530698933453248,0.10253378990952854,1.5368071045440863,0.10259831224421054,0.269143666578041,6680.9901222641765,14.512184783737457
2016-02-16,0.5150711424558057,0.013974867365558039,1.683767162812561,0.4171742441552876,1.6633422967714664e-05,6680.991922844984,66.36769846880034
2016-02-17,0.5335060000730159,0.0003667079430248152,1.5435856160720576,0.4355540546377772,1.66754415323184e-05,6680.988941491246,70.66269252884314
2016-02-18,0.5862982365091046,0.020792565158928158,1.3733465149437145,0.42939427264005586,1.593835967645216e-06,6680.244233743363,2.6856933913519168
2016-02-19,1.1454486860515902,0.3678556653346706,0.31514950689157945,1.0757002905155336e-66,7.056318048786259e-05,6690.003804870585,98.32759454323266
2016-02-22,1.1576244818290975,0.3771931957379498,0.5606894418929844,0.01802110534880155,2.0983689649304876e-05,6690.772502128641,1.1785774679434176
2016-02-23,1.19884667859321,0.39950057650491533,0.48461345862662375,4.35844778939743e-05,3.0090652020005187e-06,6690.001458194935,15.728446778105102
2016-02-24,1.2152973391597615,0.4143507751618758,0.6394288907513621,0.0004628996490139172,1.2175128801903363e-06,6690.784780391851,1.08568084979128
2016-02-25,1.2575466650220517,0.10586452251347535,0.528276109095497,0.10468672641471999,0.014766131600738709,6689.951243559978,18.266592888150658
2016-02-26,1.3581522915064834,0.4077791032174219,0.4987081744116882,0.001736948970036606,1.3968545517324864e-05,6689.97567829302,23.84255599217888
2016-02-29,1.3486392956687865,0.11062341616562574,0.5845178667819244,0.10787016861559828,1.0560703141886766e-06,6689.936088723784,13.070619956864487
2016-03-01,1.411071678757957,0.12010045285874213,0.5913092932647755,0.11497128409170593,1.1940749372216548e-05,6689.933142725431,12.97657876168093
